DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD,stationID
2024-02-26 17:00:00,20.2,36.0,19.0,0.25,3.0,0.0,1,31,65,137,103t
2024-02-26 18:00:00,18.8,44.0,18.0,0.31,9.0,0.0,1,30,67,149,103t
2024-02-26 19:00:00,23.7,41.0,16.0,0.32,12.0,0.0,1,30,70,151,103t
2024-02-26 20:00:00,27.9,49.0,14.0,0.4,15.0,0.0,1,29,72,158,103t
2024-02-26 21:00:00,23.9,49.0,15.0,0.36,11.0,0.0,1,29,72,196,103t
2024-02-26 22:00:00,21.8,49.0,13.0,0.36,12.0,0.0,1,28,76,196,103t
2024-02-26 23:00:00,28.7,45.0,13.0,0.35,11.0,0.0,1,28,77,184,103t
2024-02-27 00:00:00,35.3,42.0,13.0,0.29,11.0,0.0,1,28,77,202,103t
2024-02-27 01:00:00,39.1,43.0,16.0,0.21,7.0,0.0,1,28,76,197,103t
2024-02-27 02:00:00,38.8,50.0,17.0,0.22,8.0,0.0,1,28,77,238,103t
2024-02-27 03:00:00,39.9,52.0,13.0,0.24,11.0,0.0,1,27,79,266,103t
2024-02-27 04:00:00,34.5,42.0,15.0,,9.0,,1,26,78,264,103t
2024-02-27 05:00:00,27.2,53.0,18.0,0.25,,0.0,1,27,78,267,103t
2024-02-27 06:00:00,26.8,52.0,,0.39,12.0,0.0,1,26,79,282,103t
2024-02-27 07:00:00,30.8,53.0,10.0,0.74,26.0,0.0,0,27,75,294,103t
2024-02-27 08:00:00,40.7,59.0,15.0,0.64,24.0,0.0,1,30,66,282,103t
2024-02-27 09:00:00,41.3,48.0,25.0,0.25,7.0,0.0,1,31,61,151,103t
2024-02-27 10:00:00,31.9,52.0,27.0,0.2,1.0,0.0,2,31,63,104,103t
2024-02-27 11:00:00,29.5,59.0,26.0,0.2,1.0,0.0,2,32,62,99,103t
2024-02-27 12:00:00,34.6,56.0,26.0,0.2,1.0,0.0,2,32,60,116,103t
2024-02-27 13:00:00,26.9,56.0,27.0,0.2,1.0,0.0,2,32,61,85,103t
2024-02-27 14:00:00,21.8,57.0,27.0,0.2,1.0,0.0,2,32,62,109,103t
2024-02-27 15:00:00,26.9,50.0,25.0,0.24,3.0,0.0,2,33,58,136,103t
2024-02-27 16:00:00,26.0,63.0,25.0,0.24,3.0,0.0,2,32,59,138,103t
2024-02-27 17:00:00,27.8,56.0,26.0,0.27,4.0,0.0,2,31,61,139,103t
2024-02-27 18:00:00,21.7,53.0,24.0,0.35,13.0,0.0,1,30,62,150,103t
2024-02-27 19:00:00,25.9,59.0,18.0,0.58,28.0,0.0,1,30,60,196,103t
2024-02-27 20:00:00,24.0,51.0,19.0,0.43,20.0,0.0,2,29,65,195,103t
2024-02-27 21:00:00,26.3,63.0,18.0,0.56,18.0,0.0,2,29,69,208,103t
2024-02-27 22:00:00,38.4,68.0,22.0,0.31,10.0,0.0,2,29,67,203,103t
2024-02-27 23:00:00,33.7,62.0,21.0,0.3,9.0,0.0,2,28,69,188,103t
2024-02-26 00:00:00,32.0,,26.0,0.26,5.0,3.0,4,28,76,208,104t
2024-02-26 01:00:00,28.5,,18.0,0.29,8.0,3.0,2,27,80,200,104t
2024-02-26 02:00:00,32.4,,14.0,0.3,10.0,3.0,2,27,81,204,104t
2024-02-26 03:00:00,28.3,,12.0,0.31,10.0,2.0,2,27,83,202,104t
2024-02-26 04:00:00,30.7,,11.0,0.29,10.0,2.0,1,27,86,197,104t
2024-02-26 05:00:00,26.4,,9.0,0.28,11.0,2.0,1,26,88,196,104t
2024-02-26 06:00:00,25.2,,5.0,0.3,14.0,2.0,1,26,90,185,104t
2024-02-26 07:00:00,25.3,,,,,,1,27,88,187,104t
2024-02-26 08:00:00,21.6,,16.0,0.27,8.0,2.0,2,28,82,198,104t
2024-02-26 09:00:00,21.6,,25.0,0.26,7.0,2.0,2,30,72,183,104t
2024-02-26 10:00:00,17.3,,38.0,0.26,6.0,2.0,3,32,61,196,104t
2024-02-26 11:00:00,23.6,,59.0,0.3,5.0,2.0,4,33,56,198,104t
2024-02-26 12:00:00,32.8,,80.0,0.35,4.0,2.0,3,34,51,198,104t
2024-02-26 13:00:00,46.4,,86.0,0.4,4.0,2.0,3,36,45,216,104t
2024-02-26 14:00:00,47.7,,90.0,0.42,4.0,2.0,3,36,44,273,104t
2024-02-26 15:00:00,52.0,,94.0,0.42,4.0,2.0,3,35,46,317,104t
2024-02-26 16:00:00,46.0,,94.0,0.44,4.0,2.0,3,36,46,283,104t
2024-02-26 17:00:00,51.4,,87.0,0.43,5.0,2.0,4,34,50,262,104t
2024-02-26 18:00:00,45.9,,73.0,0.53,8.0,2.0,2,33,54,252,104t
2024-02-26 19:00:00,70.6,,55.0,0.56,12.0,2.0,2,32,60,221,104t
2024-02-26 20:00:00,67.0,,52.0,0.57,9.0,2.0,1,31,65,234,104t
2024-02-26 21:00:00,69.8,,44.0,0.58,11.0,2.0,1,30,68,292,104t
2024-02-26 22:00:00,75.4,,15.0,0.63,30.0,2.0,1,30,71,45,104t
2024-02-26 23:00:00,76.2,,11.0,0.62,39.0,2.0,3,30,74,193,104t
2024-02-27 00:00:00,73.5,,40.0,0.48,10.0,3.0,5,29,75,213,104t
2024-02-27 01:00:00,50.6,,35.0,0.4,6.0,3.0,4,28,78,208,104t
2024-02-27 02:00:00,44.6,,25.0,0.41,8.0,4.0,2,27,82,197,104t
2024-02-27 03:00:00,45.6,,10.0,0.44,16.0,8.0,1,27,85,202,104t
2024-02-27 04:00:00,49.5,,9.0,0.46,14.0,3.0,1,26,88,196,104t
2024-02-27 05:00:00,49.1,,6.0,0.45,15.0,2.0,1,26,89,204,104t
2024-02-27 06:00:00,47.5,,4.0,0.45,17.0,2.0,1,26,91,186,104t
2024-02-27 07:00:00,44.3,,6.0,0.49,16.0,2.0,1,27,89,188,104t
2024-02-27 08:00:00,58.7,,,,,,3,28,82,201,104t
2024-02-27 09:00:00,39.7,,30.0,0.32,8.0,9.0,3,30,75,208,104t
2024-02-27 10:00:00,31.5,,48.0,0.3,5.0,3.0,3,31,67,216,104t
2024-02-27 11:00:00,31.4,,71.0,0.33,4.0,2.0,3,33,53,197,104t
2024-02-27 12:00:00,44.7,,78.0,0.34,3.0,2.0,4,34,49,239,104t
2024-02-27 13:00:00,38.4,,82.0,0.36,3.0,2.0,4,35,43,245,104t
2024-02-27 14:00:00,44.2,,88.0,0.36,3.0,2.0,5,36,41,227,104t
2024-02-27 15:00:00,40.9,,93.0,0.37,3.0,2.0,4,36,41,228,104t
2024-02-27 16:00:00,43.9,,93.0,0.38,4.0,2.0,5,35,44,248,104t
2024-02-27 17:00:00,47.5,,94.0,0.4,6.0,3.0,6,34,49,232,104t
2024-02-27 18:00:00,53.1,,84.0,0.43,7.0,2.0,4,33,53,229,104t
2024-02-27 19:00:00,58.1,,73.0,0.48,8.0,2.0,3,32,56,217,104t
2024-02-27 20:00:00,63.9,,60.0,0.55,10.0,3.0,2,31,59,217,104t
2024-02-27 21:00:00,67.8,,59.0,0.56,8.0,2.0,3,30,65,234,104t
2024-02-27 22:00:00,69.3,,57.0,0.54,7.0,2.0,3,29,71,239,104t
2024-02-27 23:00:00,67.0,,53.0,0.5,7.0,2.0,3,29,72,236,104t
2024-02-26 00:00:00,23.3,,22.0,0.15,4.0,1.0,1,32,84,195,105t
2024-02-26 01:00:00,19.0,,21.0,0.13,4.0,0.0,1,33,85,193,105t
2024-02-26 02:00:00,25.3,,18.0,,,,1,32,87,260,105t
2024-02-26 03:00:00,18.7,,,0.17,8.0,0.0,1,32,87,304,105t
2024-02-26 04:00:00,23.6,,9.0,0.28,11.0,0.0,1,32,91,352,105t
2024-02-26 05:00:00,24.6,,6.0,0.37,18.0,0.0,1,32,97,110,105t
2024-02-26 06:00:00,22.0,,3.0,0.78,13.0,0.0,1,32,97,86,105t
2024-02-26 07:00:00,22.3,,6.0,0.62,12.0,0.0,1,32,97,75,105t
2024-02-26 08:00:00,28.9,,13.0,0.67,11.0,0.0,1,34,87,67,105t
2024-02-26 09:00:00,32.9,,24.0,0.37,9.0,0.0,1,37,76,108,105t
2024-02-26 10:00:00,24.0,,38.0,0.29,8.0,0.0,1,39,65,44,105t
2024-02-26 11:00:00,17.1,,46.0,0.32,9.0,0.0,2,42,55,111,105t
2024-02-26 12:00:00,20.9,,56.0,0.32,6.0,0.0,2,42,49,117,105t
2024-02-26 13:00:00,21.7,,62.0,0.34,7.0,0.0,2,41,47,124,105t
2024-02-26 14:00:00,24.2,,69.0,0.31,6.0,0.0,1,41,45,115,105t
2024-02-26 15:00:00,17.7,,69.0,0.4,8.0,1.0,1,42,43,144,105t
2024-02-26 16:00:00,18.5,,71.0,0.49,9.0,1.0,2,42,40,108,105t
2024-02-26 17:00:00,23.6,,61.0,0.61,15.0,1.0,2,40,44,109,105t
2024-02-26 18:00:00,27.5,,42.0,0.87,25.0,1.0,1,38,48,104,105t
2024-02-26 19:00:00,32.1,,37.0,0.72,21.0,1.0,1,37,55,71,105t
2024-02-26 20:00:00,44.3,,33.0,0.63,13.0,1.0,1,34,71,168,105t
2024-02-26 21:00:00,55.6,,26.0,0.4,9.0,1.0,2,33,90,191,105t
2024-02-26 22:00:00,54.4,,26.0,0.27,6.0,1.0,1,32,91,174,105t
2024-02-26 23:00:00,43.3,,21.0,0.28,7.0,0.0,1,32,90,61,105t
2024-02-27 00:00:00,40.1,,20.0,0.38,8.0,1.0,2,32,95,39,105t
2024-02-27 01:00:00,40.9,,21.0,,,,2,31,92,46,105t
2024-02-27 02:00:00,39.4,,,0.42,6.0,0.0,1,31,84,50,105t
2024-02-27 03:00:00,30.8,,19.0,0.41,6.0,0.0,1,30,81,50,105t
2024-02-27 04:00:00,41.7,,18.0,0.45,8.0,0.0,2,30,81,44,105t
2024-02-27 05:00:00,30.7,,17.0,0.51,10.0,0.0,1,30,81,77,105t
2024-02-27 06:00:00,34.8,,14.0,0.86,15.0,1.0,2,30,80,50,105t
2024-02-27 07:00:00,39.7,,11.0,1.22,20.0,1.0,2,30,79,43,105t
2024-02-27 08:00:00,46.3,,17.0,0.95,14.0,1.0,2,34,74,41,105t
2024-02-27 09:00:00,53.6,,29.0,0.49,11.0,1.0,0,37,71,272,105t
2024-02-27 10:00:00,44.2,,45.0,0.35,8.0,1.0,1,38,64,215,105t
2024-02-27 11:00:00,33.2,,54.0,0.42,11.0,1.0,2,40,52,122,105t
2024-02-27 12:00:00,31.9,,59.0,0.46,10.0,,3,45,44,118,105t
2024-02-27 13:00:00,33.8,,64.0,0.48,9.0,,2,43,40,121,105t
2024-02-27 14:00:00,31.6,,67.0,0.48,13.0,,2,42,38,115,105t
2024-02-27 15:00:00,27.9,,65.0,0.57,16.0,,2,40,39,121,105t
2024-02-27 16:00:00,27.3,,48.0,0.74,27.0,,2,41,37,122,105t
2024-02-27 17:00:00,24.6,,42.0,0.65,22.0,,1,40,39,111,105t
2024-02-27 18:00:00,17.8,,30.0,0.74,31.0,1.0,1,41,45,98,105t
2024-02-27 19:00:00,19.7,,22.0,0.7,29.0,1.0,1,39,53,28,105t
2024-02-27 20:00:00,23.0,,37.0,0.53,15.0,1.0,2,38,75,199,105t
2024-02-27 21:00:00,37.1,,40.0,0.48,10.0,1.0,1,37,83,166,105t
2024-02-27 22:00:00,47.7,,33.0,0.41,10.0,1.0,1,33,84,80,105t
2024-02-27 23:00:00,48.7,,29.0,0.4,9.0,1.0,1,32,85,66,105t
2024-02-26 00:00:00,36.1,,27.0,0.5,2.0,0.0,2,23,69,170,106t
2024-02-26 01:00:00,25.7,,29.0,0.43,2.0,0.0,1,23,67,226,106t
2024-02-26 02:00:00,19.6,,29.0,0.42,2.0,0.0,1,22,67,201,106t
2024-02-26 03:00:00,18.2,,26.0,0.42,2.0,0.0,1,22,71,159,106t
2024-02-26 04:00:00,18.3,,24.0,0.43,2.0,0.0,1,21,71,136,106t
2024-02-26 05:00:00,14.5,,23.0,0.48,2.0,0.0,1,21,73,148,106t
2024-02-26 06:00:00,20.8,,22.0,0.44,2.0,0.0,2,21,72,165,106t
2024-02-26 07:00:00,14.6,,22.0,0.44,2.0,0.0,1,21,70,212,106t
2024-02-26 08:00:00,14.0,,24.0,0.46,2.0,0.0,1,23,63,180,106t
2024-02-26 09:00:00,15.9,,29.0,0.46,2.0,0.0,1,24,61,210,106t
2024-02-26 10:00:00,16.3,,34.0,0.46,2.0,0.0,1,27,53,192,106t
2024-02-26 11:00:00,12.3,,40.0,,,,1,28,50,210,106t
2024-02-26 12:00:00,16.4,,,0.5,1.0,0.0,2,29,49,190,106t
2024-02-26 13:00:00,12.4,,48.0,0.54,1.0,0.0,1,30,48,194,106t
2024-02-26 14:00:00,17.1,,49.0,0.48,1.0,0.0,2,32,43,180,106t
2024-02-26 15:00:00,16.4,,51.0,0.44,1.0,0.0,2,31,43,177,106t
2024-02-26 16:00:00,19.3,,52.0,0.44,1.0,0.0,2,32,42,175,106t
2024-02-26 17:00:00,19.0,,50.0,0.43,1.0,0.0,1,30,46,196,106t
2024-02-26 18:00:00,15.8,,39.0,0.49,2.0,0.0,0,28,52,0,106t
2024-02-26 19:00:00,17.8,,33.0,0.55,3.0,0.0,1,27,57,339,106t
2024-02-26 20:00:00,21.2,,22.0,0.71,3.0,0.0,1,25,70,32,106t
2024-02-26 21:00:00,25.7,,21.0,0.86,4.0,0.0,1,25,69,23,106t
2024-02-26 22:00:00,33.1,,25.0,0.85,3.0,0.0,1,24,71,136,106t
2024-02-26 23:00:00,37.6,,25.0,0.76,3.0,0.0,0,24,72,155,106t
2024-02-27 00:00:00,36.0,,27.0,0.46,2.0,0.0,1,23,72,189,106t
2024-02-27 01:00:00,32.1,,28.0,0.39,2.0,0.0,1,22,71,203,106t
2024-02-27 02:00:00,24.0,,27.0,0.36,2.0,0.0,2,22,70,227,106t
2024-02-27 03:00:00,26.8,,25.0,0.36,2.0,0.0,2,21,71,227,106t
2024-02-27 04:00:00,20.1,,23.0,0.37,2.0,0.0,1,21,72,240,106t
2024-02-27 05:00:00,17.0,,18.0,0.43,3.0,0.0,0,20,75,0,106t
2024-02-27 06:00:00,13.6,,13.0,0.7,5.0,0.0,1,20,79,52,106t
2024-02-27 07:00:00,19.0,,21.0,0.46,3.0,0.0,1,21,70,157,106t
2024-02-27 08:00:00,21.4,,24.0,0.41,2.0,0.0,1,23,64,155,106t
2024-02-27 09:00:00,24.3,,28.0,0.38,2.0,0.0,1,25,59,157,106t
2024-02-27 10:00:00,19.6,,34.0,,,,1,26,56,68,106t
2024-02-27 11:00:00,21.6,,,0.39,1.0,0.0,2,28,47,127,106t
2024-02-27 12:00:00,17.0,,45.0,0.4,1.0,0.0,1,28,48,75,106t
2024-02-27 13:00:00,16.9,,47.0,0.4,2.0,0.0,1,30,44,58,106t
2024-02-27 14:00:00,14.9,,48.0,0.34,1.0,0.0,1,31,40,160,106t
2024-02-27 15:00:00,11.8,,49.0,0.34,1.0,0.0,1,31,40,188,106t
2024-02-27 16:00:00,12.8,,51.0,0.34,1.0,0.0,1,31,41,208,106t
2024-02-27 17:00:00,16.1,,49.0,0.38,1.0,0.0,0,30,42,151,106t
2024-02-27 18:00:00,11.6,,42.0,0.53,3.0,0.0,0,28,49,56,106t
2024-02-27 19:00:00,20.5,,19.0,0.59,7.0,0.0,1,26,58,353,106t
2024-02-27 20:00:00,15.7,,19.0,0.88,7.0,0.0,1,25,64,20,106t
2024-02-27 21:00:00,36.6,,25.0,0.84,4.0,0.0,1,24,64,104,106t
2024-02-27 22:00:00,31.0,,21.0,0.76,4.0,0.0,0,24,71,220,106t
2024-02-27 23:00:00,50.1,,24.0,0.66,3.0,0.0,1,24,73,197,106t
2024-02-26 00:00:00,36.2,,25.0,0.55,5.0,1.0,2,24,64,78,107t
2024-02-26 01:00:00,30.3,,24.0,0.54,4.0,1.0,2,23,66,69,107t
2024-02-26 02:00:00,26.6,,23.0,0.51,4.0,1.0,2,23,68,69,107t
2024-02-26 03:00:00,22.5,,23.0,0.49,4.0,1.0,2,22,70,64,107t
2024-02-26 04:00:00,23.9,,23.0,0.49,4.0,1.0,2,22,70,76,107t
2024-02-26 05:00:00,22.0,,22.0,,,,2,22,71,109,107t
2024-02-26 06:00:00,24.5,,,0.55,7.0,1.0,1,21,75,70,107t
2024-02-26 07:00:00,29.3,,20.0,0.51,7.0,1.0,1,22,70,75,107t
2024-02-26 08:00:00,30.1,,26.0,0.43,5.0,1.0,2,25,60,91,107t
2024-02-26 09:00:00,24.1,,32.0,0.36,4.0,1.0,3,28,51,111,107t
2024-02-26 10:00:00,19.5,,37.0,0.36,4.0,1.0,3,30,46,116,107t
2024-02-26 11:00:00,28.0,,40.0,0.36,4.0,1.0,2,31,43,147,107t
2024-02-26 12:00:00,27.2,,44.0,0.36,3.0,1.0,2,32,41,147,107t
2024-02-26 13:00:00,26.7,,48.0,0.4,4.0,1.0,3,32,43,185,107t
2024-02-26 14:00:00,36.5,,53.0,0.4,4.0,1.0,2,33,41,188,107t
2024-02-26 15:00:00,36.6,,56.0,0.43,4.0,1.0,2,33,41,182,107t
2024-02-26 16:00:00,36.4,,56.0,0.46,5.0,1.0,2,32,44,198,107t
2024-02-26 17:00:00,40.6,,52.0,0.47,6.0,1.0,2,31,48,207,107t
2024-02-26 18:00:00,38.3,,42.0,0.55,7.0,1.0,1,29,60,265,107t
2024-02-26 19:00:00,44.7,,28.0,0.7,9.0,1.0,0,27,73,351,107t
2024-02-26 20:00:00,60.9,,13.0,0.97,23.0,1.0,1,27,72,78,107t
2024-02-26 21:00:00,76.1,,9.0,0.99,25.0,1.0,1,26,74,78,107t
2024-02-26 22:00:00,68.7,,28.0,0.66,10.0,1.0,2,26,61,82,107t
2024-02-26 23:00:00,59.7,,26.0,0.58,6.0,1.0,2,25,62,91,107t
2024-02-27 00:00:00,38.6,,20.0,0.59,8.0,1.0,1,24,67,97,107t
2024-02-27 01:00:00,35.0,,21.0,0.51,5.0,1.0,2,23,68,80,107t
2024-02-27 02:00:00,25.9,,22.0,0.46,4.0,1.0,2,23,69,75,107t
2024-02-27 03:00:00,26.5,,22.0,0.46,4.0,1.0,2,22,71,68,107t
2024-02-27 04:00:00,28.6,,23.0,0.43,4.0,1.0,2,21,72,59,107t
2024-02-27 05:00:00,20.4,,23.0,0.47,4.0,1.0,2,21,74,75,107t
2024-02-27 06:00:00,20.2,,21.0,,,,2,21,75,61,107t
2024-02-27 07:00:00,22.5,,,0.43,5.0,1.0,2,22,70,75,107t
2024-02-27 08:00:00,19.0,,27.0,0.43,4.0,1.0,3,25,62,87,107t
2024-02-27 09:00:00,22.9,,31.0,0.38,4.0,1.0,2,27,55,108,107t
2024-02-27 10:00:00,18.2,,36.0,0.37,3.0,1.0,2,30,49,120,107t
2024-02-27 11:00:00,22.4,,44.0,0.39,3.0,1.0,2,32,45,72,107t
2024-02-27 12:00:00,28.6,,53.0,0.39,4.0,1.0,2,33,40,132,107t
2024-02-27 13:00:00,26.9,,59.0,0.41,,1.0,2,34,38,146,107t
2024-02-27 14:00:00,30.9,,65.0,,,,2,34,35,167,107t
2024-02-27 15:00:00,,,63.0,0.45,4.0,1.0,2,34,36,334,107t
2024-02-27 16:00:00,36.7,,62.0,0.46,4.0,1.0,2,33,42,235,107t
2024-02-27 17:00:00,45.6,,58.0,0.49,6.0,1.0,2,32,44,230,107t
2024-02-27 18:00:00,46.0,,43.0,0.6,8.0,1.0,1,30,57,275,107t
2024-02-27 19:00:00,45.1,,29.0,0.78,9.0,1.0,0,28,73,21,107t
2024-02-27 20:00:00,64.6,,6.0,1.02,31.0,1.0,1,27,74,107,107t
2024-02-27 21:00:00,66.4,,20.0,0.99,23.0,1.0,2,27,67,94,107t
2024-02-27 22:00:00,70.2,,41.0,0.78,7.0,1.0,2,27,60,91,107t
2024-02-27 23:00:00,69.2,85.0,37.0,0.79,7.0,1.0,2,25,64,83,107t
2024-02-26 00:00:00,39.8,,40.0,0.64,5.0,1.0,1,27,62,7,108t
2024-02-26 01:00:00,39.6,,39.0,0.64,5.0,1.0,1,26,64,50,108t
2024-02-26 02:00:00,43.1,,,,,,3,27,58,78,108t
2024-02-26 03:00:00,46.0,,32.0,0.61,4.0,1.0,3,26,59,74,108t
2024-02-26 04:00:00,41.6,,29.0,0.63,5.0,1.0,2,25,61,69,108t
2024-02-26 05:00:00,33.3,,26.0,0.62,5.0,1.0,2,25,61,86,108t
2024-02-26 06:00:00,31.8,,22.0,0.63,6.0,1.0,2,24,64,101,108t
2024-02-26 07:00:00,30.4,,21.0,0.67,7.0,1.0,2,25,63,89,108t
2024-02-26 08:00:00,26.0,,28.0,0.57,5.0,1.0,3,26,56,77,108t
2024-02-26 09:00:00,25.0,,36.0,0.49,4.0,1.0,2,28,51,93,108t
2024-02-26 10:00:00,25.0,,42.0,0.49,4.0,1.0,2,30,46,99,108t
2024-02-26 11:00:00,21.9,,49.0,0.51,4.0,1.0,2,31,41,105,108t
2024-02-26 12:00:00,20.0,,53.0,0.49,3.0,1.0,3,32,39,126,108t
2024-02-26 13:00:00,21.5,,57.0,0.48,3.0,1.0,2,34,37,115,108t
2024-02-26 14:00:00,20.2,,60.0,0.47,3.0,1.0,2,35,34,92,108t
2024-02-26 15:00:00,19.5,,63.0,0.5,3.0,1.0,2,36,33,85,108t
2024-02-26 16:00:00,19.0,,62.0,0.49,5.0,1.0,2,36,32,62,108t
2024-02-26 17:00:00,21.0,,62.0,0.55,6.0,1.0,2,34,35,71,108t
2024-02-26 18:00:00,22.3,,51.0,0.62,14.0,1.0,2,32,40,70,108t
2024-02-26 19:00:00,26.3,,50.0,0.65,12.0,1.0,2,30,45,59,108t
2024-02-26 20:00:00,29.8,,49.0,0.66,12.0,1.0,2,30,47,71,108t
2024-02-26 21:00:00,30.5,,47.0,0.66,9.0,1.0,2,29,50,67,108t
2024-02-26 22:00:00,36.9,,45.0,0.64,7.0,1.0,1,28,54,54,108t
2024-02-26 23:00:00,40.5,,36.0,0.69,9.0,1.0,1,26,60,34,108t
2024-02-27 00:00:00,36.2,,28.0,0.9,9.0,1.0,1,25,67,355,108t
2024-02-27 01:00:00,42.8,,25.0,0.83,8.0,1.0,1,24,69,15,108t
2024-02-27 02:00:00,50.6,,34.0,0.73,6.0,1.0,2,24,68,18,108t
2024-02-27 03:00:00,49.8,,,,,,1,24,68,44,108t
2024-02-27 04:00:00,46.2,,37.0,0.63,6.0,1.0,2,25,63,84,108t
2024-02-27 05:00:00,44.9,,25.0,0.69,7.0,1.0,2,24,66,79,108t
2024-02-27 06:00:00,42.5,,21.0,0.65,6.0,1.0,3,24,66,87,108t
2024-02-27 07:00:00,37.4,,19.0,0.71,8.0,1.0,2,25,64,81,108t
2024-02-27 08:00:00,32.6,,27.0,0.59,6.0,1.0,3,26,57,86,108t
2024-02-27 09:00:00,27.6,,35.0,0.52,5.0,1.0,3,28,52,102,108t
2024-02-27 10:00:00,23.5,,43.0,0.55,5.0,1.0,2,30,45,73,108t
2024-02-27 11:00:00,22.0,,51.0,0.55,4.0,1.0,2,32,40,79,108t
2024-02-27 12:00:00,24.5,,58.0,0.54,3.0,1.0,3,33,37,132,108t
2024-02-27 13:00:00,26.8,,65.0,0.53,3.0,1.0,2,34,36,141,108t
2024-02-27 14:00:00,26.1,,68.0,0.56,3.0,1.0,2,35,33,132,108t
2024-02-27 15:00:00,25.9,,67.0,0.54,3.0,1.0,2,35,32,140,108t
2024-02-27 16:00:00,28.9,,67.0,0.54,5.0,1.0,2,35,32,129,108t
2024-02-27 17:00:00,29.7,,68.0,0.6,6.0,1.0,2,34,33,117,108t
2024-02-27 18:00:00,31.8,,57.0,0.68,12.0,1.0,1,33,36,100,108t
2024-02-27 19:00:00,38.0,,26.0,1.05,28.0,1.0,1,30,47,48,108t
2024-02-27 20:00:00,45.0,,18.0,1.08,27.0,1.0,1,28,54,33,108t
2024-02-27 21:00:00,52.5,,23.0,1.0,20.0,2.0,1,27,56,34,108t
2024-02-27 22:00:00,54.8,,37.0,0.8,14.0,2.0,2,28,53,74,108t
2024-02-27 23:00:00,59.3,,33.0,0.79,10.0,1.0,2,25,61,11,108t
2024-02-26 00:00:00,16.7,,23.0,0.31,3.0,2.0,10,24,69,56,109t
2024-02-26 01:00:00,17.7,,,,,,10,23,70,58,109t
2024-02-26 02:00:00,16.4,,22.0,0.27,3.0,2.0,9,23,72,61,109t
2024-02-26 03:00:00,16.3,,23.0,0.26,2.0,2.0,9,22,73,62,109t
2024-02-26 04:00:00,16.0,,22.0,0.25,2.0,2.0,9,22,74,60,109t
2024-02-26 05:00:00,18.4,,20.0,0.27,3.0,2.0,9,22,75,75,109t
2024-02-26 06:00:00,16.2,,19.0,0.29,3.0,2.0,8,21,77,72,109t
2024-02-26 07:00:00,16.2,,18.0,0.31,4.0,2.0,12,22,75,80,109t
2024-02-26 08:00:00,20.9,,20.0,0.31,5.0,2.0,11,24,69,81,109t
2024-02-26 09:00:00,20.8,,,,,,9,26,61,92,109t
2024-02-26 10:00:00,25.6,,33.0,0.37,5.0,2.0,6,28,53,125,109t
2024-02-26 11:00:00,35.2,,40.0,0.42,6.0,2.0,5,30,49,110,109t
2024-02-26 12:00:00,38.1,,46.0,0.43,4.0,2.0,5,32,44,215,109t
2024-02-26 13:00:00,43.6,,52.0,0.43,3.0,2.0,5,33,41,199,109t
2024-02-26 14:00:00,44.9,,54.0,0.41,3.0,2.0,4,33,40,210,109t
2024-02-26 15:00:00,43.4,,53.0,0.39,6.0,2.0,4,33,40,143,109t
2024-02-26 16:00:00,44.0,,55.0,0.4,6.0,2.0,3,33,40,119,109t
2024-02-26 17:00:00,40.4,,49.0,0.43,9.0,2.0,4,32,45,76,109t
2024-02-26 18:00:00,38.5,,37.0,0.5,13.0,2.0,3,30,55,66,109t
2024-02-26 19:00:00,49.5,,23.0,0.55,19.0,2.0,1,28,62,56,109t
2024-02-26 20:00:00,43.6,,17.0,0.56,16.0,2.0,1,26,72,38,109t
2024-02-26 21:00:00,51.0,,30.0,0.5,8.0,2.0,6,27,60,62,109t
2024-02-26 22:00:00,46.4,,28.0,0.48,7.0,2.0,6,26,62,66,109t
2024-02-26 23:00:00,41.9,,26.0,0.39,5.0,2.0,8,25,64,61,109t
2024-02-27 00:00:00,30.1,,25.0,0.33,3.0,2.0,9,24,66,56,109t
2024-02-27 01:00:00,21.1,,26.0,0.3,3.0,2.0,10,23,69,61,109t
2024-02-27 02:00:00,14.1,,,,,,10,23,71,65,109t
2024-02-27 03:00:00,16.0,,25.0,0.28,3.0,2.0,10,22,73,70,109t
2024-02-27 04:00:00,15.9,,24.0,0.29,3.0,2.0,10,22,75,70,109t
2024-02-27 05:00:00,15.3,,23.0,0.31,3.0,2.0,8,22,77,69,109t
2024-02-27 06:00:00,18.1,,21.0,0.34,5.0,2.0,6,21,79,63,109t
2024-02-27 07:00:00,16.5,,21.0,0.36,5.0,2.0,9,22,77,53,109t
2024-02-27 08:00:00,21.0,,24.0,0.35,4.0,2.0,11,24,70,65,109t
2024-02-27 09:00:00,16.4,,27.0,0.35,4.0,2.0,9,26,63,62,109t
2024-02-27 10:00:00,21.3,,32.0,0.35,5.0,2.0,7,28,56,69,109t
2024-02-27 11:00:00,28.4,,38.0,0.34,4.0,2.0,4,31,48,135,109t
2024-02-27 12:00:00,24.6,,42.0,0.32,4.0,2.0,4,32,44,232,109t
2024-02-27 13:00:00,24.1,,46.0,0.33,5.0,2.0,3,33,42,355,109t
2024-02-27 14:00:00,26.9,,49.0,0.34,5.0,2.0,4,34,39,347,109t
2024-02-27 15:00:00,29.6,,52.0,0.33,5.0,2.0,4,35,35,298,109t
2024-02-27 16:00:00,31.7,,51.0,0.34,6.0,2.0,3,35,35,297,109t
